timer,fight_result,has_round_started,is_round_over,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,p1_btn_up,p1_btn_down,p1_btn_right,p1_btn_left,p1_btn_Y,p1_btn_B,p1_btn_X,p1_btn_A,p1_btn_L,p1_btn_R,p2_btn_up,p2_btn_down,p2_btn_right,p2_btn_left,p2_btn_Y,p2_btn_B,p2_btn_X,p2_btn_A,p2_btn_L,p2_btn_R
51,P2_WIN,False,False,8,108,285,89,False,True,False,10,2,131,252,224,False,True,False,13,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
93,P2_WIN,False,True,4,46,352,165,False,True,False,7,5,117,77,136,True,False,False,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,P1_WIN,False,False,0,170,442,32,True,True,True,17,4,166,417,158,True,True,True,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45,NOT_OVER,True,False,3,85,126,115,False,True,False,6,2,155,428,183,False,False,True,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
99,P1_WIN,True,False,9,131,377,158,True,False,False,7,4,122,13,43,False,False,True,3,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
52,NOT_OVER,True,False,6,7,183,9,True,False,False,12,6,45,230,16,False,False,True,18,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
92,NOT_OVER,True,False,3,61,60,201,False,True,False,5,9,35,55,44,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
96,P1_WIN,True,False,3,161,295,34,True,True,False,4,2,37,148,215,False,False,False,8,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
46,P1_WIN,True,False,9,81,395,235,False,False,False,19,5,128,390,95,True,True,False,12,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92,P2_WIN,False,False,0,165,264,87,True,True,False,6,10,59,436,125,False,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,NOT_OVER,True,True,8,23,329,175,False,False,False,6,1,125,398,235,True,False,True,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
58,NOT_OVER,False,True,7,95,395,85,False,True,False,16,9,158,81,58,True,False,False,19,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,NOT_OVER,False,False,8,161,280,17,True,True,False,13,5,102,217,35,False,True,True,17,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38,NOT_OVER,False,True,3,146,388,24,True,False,False,18,1,142,127,44,False,False,True,8,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
1,P2_WIN,False,True,11,98,166,190,False,True,False,18,4,115,299,64,False,True,True,11,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,NOT_OVER,True,False,0,165,55,79,True,False,True,13,7,69,296,50,False,True,True,10,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
67,P1_WIN,True,False,9,174,25,136,True,True,False,15,7,65,50,230,True,True,False,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,NOT_OVER,True,True,8,144,132,4,True,True,True,5,7,119,37,5,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
65,NOT_OVER,True,False,2,143,340,140,False,True,True,8,9,124,60,164,True,True,True,14,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
68,NOT_OVER,True,True,8,64,198,194,True,True,True,6,3,81,244,36,False,False,True,17,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
19,P1_WIN,False,False,6,92,293,171,False,True,False,15,0,65,381,106,False,False,True,10,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
81,NOT_OVER,False,True,1,142,187,209,False,True,True,18,0,43,49,9,False,False,False,10,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
51,P2_WIN,True,False,11,165,304,64,True,True,True,6,0,14,337,234,True,True,True,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
65,P1_WIN,True,False,2,68,296,185,True,True,False,15,10,55,377,227,True,False,False,16,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False
35,NOT_OVER,True,False,9,83,190,114,True,True,True,18,0,80,32,99,True,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,NOT_OVER,False,True,7,113,192,173,True,False,False,17,4,9,61,85,True,True,True,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,P2_WIN,True,False,1,120,13,225,False,False,False,9,9,166,421,191,False,True,False,10,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,P2_WIN,True,False,1,43,232,93,True,False,False,9,1,32,225,223,True,True,False,11,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
70,NOT_OVER,True,True,3,121,329,235,False,False,True,15,4,35,65,164,False,False,True,17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,NOT_OVER,True,True,9,157,405,14,False,False,True,16,11,34,193,238,True,True,False,7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
18,P2_WIN,False,False,9,84,139,228,False,True,True,16,0,96,15,114,False,True,True,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
55,NOT_OVER,True,False,6,97,202,245,False,False,False,13,7,40,68,108,False,True,True,4,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20,NOT_OVER,False,False,10,158,131,154,False,False,True,11,6,18,422,65,False,False,True,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
63,P1_WIN,False,False,10,174,193,36,True,False,True,17,8,28,311,201,False,True,True,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
36,P1_WIN,False,False,5,8,108,162,True,True,False,8,1,31,413,81,True,False,True,6,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
51,P1_WIN,False,False,10,61,432,108,True,True,True,15,9,26,46,153,False,True,True,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,P1_WIN,True,True,9,14,181,242,False,True,False,14,6,57,432,180,False,True,True,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,NOT_OVER,False,True,10,74,233,76,True,True,True,18,0,116,89,234,False,True,True,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49,P1_WIN,True,False,11,171,250,156,False,True,False,15,9,134,43,141,False,False,True,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
3,NOT_OVER,False,False,5,64,228,148,False,True,False,19,5,59,202,186,False,True,True,15,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
36,P2_WIN,True,True,11,120,231,94,True,False,True,13,10,162,76,182,False,False,True,16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,P2_WIN,True,False,1,70,322,246,False,True,False,3,10,0,173,163,False,True,False,11,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
54,NOT_OVER,False,False,6,66,279,65,False,True,False,15,5,154,61,101,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,P2_WIN,True,True,0,139,198,216,False,True,False,7,2,9,75,213,True,True,True,7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37,NOT_OVER,True,True,9,171,417,120,False,True,True,18,2,28,193,89,True,True,False,18,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False
90,P2_WIN,False,True,6,132,372,214,False,False,True,16,3,111,122,189,False,True,True,15,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,NOT_OVER,False,False,3,101,392,211,False,True,False,12,3,89,131,50,True,False,False,19,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
82,P1_WIN,True,True,6,128,241,70,False,False,True,18,8,98,162,140,False,True,True,6,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
27,NOT_OVER,False,False,11,171,24,188,False,True,False,19,11,161,278,146,False,False,True,11,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6,NOT_OVER,False,False,5,29,300,113,True,False,False,16,0,112,124,53,True,True,False,10,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
32,NOT_OVER,True,True,1,145,395,86,False,False,False,17,5,68,144,42,True,False,True,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
14,P2_WIN,True,True,7,153,42,182,False,False,False,11,2,6,340,57,True,False,False,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,P2_WIN,False,False,1,22,49,64,True,False,False,4,0,17,371,132,False,True,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,NOT_OVER,False,False,4,126,239,22,True,False,True,16,7,108,276,181,True,True,True,14,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,P2_WIN,True,True,11,3,430,46,True,True,True,0,10,100,225,231,False,True,True,8,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
39,NOT_OVER,False,True,1,4,194,20,True,True,False,2,0,166,168,49,False,True,True,13,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
51,P1_WIN,True,False,2,104,30,193,False,False,False,10,7,111,196,225,False,True,False,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,P1_WIN,False,True,0,7,93,120,True,True,False,11,4,72,151,175,True,True,False,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,NOT_OVER,False,True,7,165,414,153,False,False,False,15,9,35,167,153,True,True,True,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
33,NOT_OVER,False,False,5,7,83,130,True,False,True,17,7,129,424,180,True,False,True,16,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
73,NOT_OVER,True,True,4,7,390,29,False,False,False,11,3,21,237,150,False,True,False,12,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
29,P1_WIN,False,True,10,87,86,21,False,True,False,13,5,111,177,104,True,False,True,17,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
